Order ID,Order Date,Vendor ID,Vendor Name,Employee ID,Location,Item,Bill Amount,Status
O28665,25-10-2024,V4,Food Corner 4,E1502,Pune,Non-Veg,293,Completed
O28711,25-10-2024,V2,Food Corner 2,E1503,Pune,Veg,242,Canceled
O28898,25-10-2024,V2,Food Corner 2,E1507,Delhi,Veg,286,Completed
O28992,25-10-2024,V5,Food Corner 5,E1509,Bangalore,Non-Veg,256,Completed
O29131,25-10-2024,V4,Food Corner 4,E1512,Hyderabad,Non-Veg,237,Completed
O29178,25-10-2024,V3,Food Corner 3,E1513,Ahmedabad,Non-Veg,287,Canceled
O29227,25-10-2024,V1,Food Corner 1,E1514,Bangalore,Veg,122,Completed
O29275,25-10-2024,V5,Food Corner 5,E1515,Lucknow,Veg,257,Completed
O29321,25-10-2024,V1,Food Corner 1,E1516,Pune,Veg,261,Completed
O29557,25-10-2024,V3,Food Corner 3,E1521,Ahmedabad,Veg,278,Completed
O29607,25-10-2024,V4,Food Corner 4,E1522,Ahmedabad,Non-Veg,236,Completed
O29654,25-10-2024,V1,Food Corner 1,E1523,Mumbai,Veg,252,Completed
O29699,25-10-2024,V2,Food Corner 2,E1524,Ahmedabad,Non-Veg,185,Completed
O29837,25-10-2024,V3,Food Corner 3,E1527,Jaipur,Non-Veg,255,Completed
O30025,25-10-2024,V1,Food Corner 1,E1531,Kolkata,Non-Veg,100,Canceled
O30404,25-10-2024,V3,Food Corner 3,E1539,Lucknow,Veg,300,Completed
O30729,25-10-2024,V4,Food Corner 4,E1546,Kolkata,Non-Veg,276,Canceled
O30951,25-10-2024,V1,Food Corner 1,E1551,Kolkata,Non-Veg,114,Canceled
O31049,25-10-2024,V5,Food Corner 5,E1553,Pune,Non-Veg,107,Canceled
O31095,25-10-2024,V1,Food Corner 1,E1554,Hyderabad,Veg,268,Canceled
O31240,25-10-2024,V5,Food Corner 5,E1557,Pune,Non-Veg,260,Completed
O31429,25-10-2024,V2,Food Corner 2,E1561,Bangalore,Non-Veg,289,Completed
O31525,25-10-2024,V1,Food Corner 1,E1563,Ahmedabad,Non-Veg,204,Completed
O31761,25-10-2024,V4,Food Corner 4,E1568,Jaipur,Veg,212,Completed
O31808,25-10-2024,V4,Food Corner 4,E1569,Bangalore,Veg,231,Canceled
O31856,25-10-2024,V4,Food Corner 4,E1570,Chennai,Non-Veg,138,Completed
O31903,25-10-2024,V5,Food Corner 5,E1571,Delhi,Non-Veg,160,Completed
O32045,25-10-2024,V4,Food Corner 4,E1574,Lucknow,Veg,104,Completed
O32093,25-10-2024,V5,Food Corner 5,E1575,Mumbai,Non-Veg,146,Completed
O32238,25-10-2024,V3,Food Corner 3,E1578,Hyderabad,Veg,284,Completed
O32425,25-10-2024,V2,Food Corner 2,E1582,Chennai,Veg,149,Completed
O32522,25-10-2024,V5,Food Corner 5,E1584,Mumbai,Non-Veg,216,Completed
O32613,25-10-2024,V4,Food Corner 4,E1586,Mumbai,Veg,232,Completed
O32664,25-10-2024,V5,Food Corner 5,E1587,Bangalore,Non-Veg,154,Canceled
O32901,25-10-2024,V5,Food Corner 5,E1592,Bangalore,Non-Veg,217,Canceled
O33140,25-10-2024,V1,Food Corner 1,E1597,Delhi,Non-Veg,300,Completed
O33333,25-10-2024,V2,Food Corner 2,E1601,Delhi,Veg,266,Completed
O33707,25-10-2024,V4,Food Corner 4,E1609,Lucknow,Veg,148,Completed
O33752,25-10-2024,V2,Food Corner 2,E1610,Hyderabad,Non-Veg,117,Completed
O34180,25-10-2024,V1,Food Corner 1,E1619,Pune,Non-Veg,247,Canceled
O34228,25-10-2024,V2,Food Corner 2,E1620,Bangalore,Non-Veg,210,Completed
O34372,25-10-2024,V1,Food Corner 1,E1623,Delhi,Non-Veg,265,Canceled
O34422,25-10-2024,V4,Food Corner 4,E1624,Chennai,Veg,147,Canceled
O34611,25-10-2024,V3,Food Corner 3,E1628,Chennai,Veg,292,Completed
O34705,25-10-2024,V4,Food Corner 4,E1630,Mumbai,Non-Veg,300,Canceled
O34895,25-10-2024,V1,Food Corner 1,E1634,Kolkata,Veg,205,Completed
O34995,25-10-2024,V5,Food Corner 5,E1636,Hyderabad,Non-Veg,135,Completed
O35087,25-10-2024,V5,Food Corner 5,E1638,Lucknow,Non-Veg,170,Completed
O35136,25-10-2024,V4,Food Corner 4,E1639,Chennai,Veg,217,Canceled
O35280,25-10-2024,V5,Food Corner 5,E1642,Lucknow,Veg,183,Canceled
O35418,25-10-2024,V3,Food Corner 3,E1645,Jaipur,Veg,266,Completed
O35515,25-10-2024,V4,Food Corner 4,E1647,Mumbai,Non-Veg,141,Canceled
O35563,25-10-2024,V3,Food Corner 3,E1648,Delhi,Veg,221,Canceled
O35607,25-10-2024,V2,Food Corner 2,E1649,Bangalore,Veg,107,Canceled
O35699,25-10-2024,V4,Food Corner 4,E1651,Jaipur,Non-Veg,160,Completed
O35748,25-10-2024,V5,Food Corner 5,E1652,Pune,Veg,200,Completed
O36120,25-10-2024,V1,Food Corner 1,E1660,Lucknow,Veg,106,Completed
O36213,25-10-2024,V1,Food Corner 1,E1662,Delhi,Non-Veg,226,Canceled
O36259,25-10-2024,V4,Food Corner 4,E1663,Delhi,Non-Veg,185,Completed
O36541,25-10-2024,V4,Food Corner 4,E1669,Mumbai,Non-Veg,173,Completed
O36590,25-10-2024,V5,Food Corner 5,E1670,Pune,Non-Veg,272,Completed
O36638,25-10-2024,V3,Food Corner 3,E1671,Lucknow,Non-Veg,119,Canceled
O37013,25-10-2024,V4,Food Corner 4,E1679,Kolkata,Veg,252,Canceled
O37111,25-10-2024,V3,Food Corner 3,E1681,Lucknow,Non-Veg,205,Completed
O37155,25-10-2024,V2,Food Corner 2,E1682,Lucknow,Veg,178,Canceled
O37200,25-10-2024,V3,Food Corner 3,E1683,Kolkata,Veg,270,Canceled
O37295,25-10-2024,V5,Food Corner 5,E1685,Bangalore,Non-Veg,156,Canceled
O37346,25-10-2024,V4,Food Corner 4,E1686,Bangalore,Non-Veg,145,Canceled
O37395,25-10-2024,V3,Food Corner 3,E1687,Delhi,Veg,294,Canceled
O37444,25-10-2024,V3,Food Corner 3,E1688,Bangalore,Non-Veg,150,Canceled
O37491,25-10-2024,V2,Food Corner 2,E1689,Bangalore,Non-Veg,273,Canceled
O37587,25-10-2024,V3,Food Corner 3,E1691,Hyderabad,Veg,173,Completed
O37678,25-10-2024,V5,Food Corner 5,E1693,Ahmedabad,Non-Veg,219,Completed
O37864,25-10-2024,V4,Food Corner 4,E1697,Mumbai,Veg,142,Canceled
O38054,25-10-2024,V1,Food Corner 1,E1701,Jaipur,Veg,223,Canceled
O38101,25-10-2024,V5,Food Corner 5,E1702,Bangalore,Non-Veg,125,Canceled
O38198,25-10-2024,V2,Food Corner 2,E1704,Jaipur,Non-Veg,152,Completed
O38244,25-10-2024,V4,Food Corner 4,E1705,Ahmedabad,Non-Veg,285,Completed
O38293,25-10-2024,V1,Food Corner 1,E1706,Jaipur,Non-Veg,299,Completed
O38344,25-10-2024,V4,Food Corner 4,E1707,Ahmedabad,Non-Veg,282,Completed
O38533,25-10-2024,V3,Food Corner 3,E1711,Hyderabad,Veg,172,Completed
O38630,25-10-2024,V2,Food Corner 2,E1713,Ahmedabad,Veg,260,Completed
O38677,25-10-2024,V2,Food Corner 2,E1714,Chennai,Non-Veg,215,Canceled
O38722,25-10-2024,V5,Food Corner 5,E1715,Kolkata,Veg,212,Completed
O38771,25-10-2024,V2,Food Corner 2,E1716,Delhi,Veg,242,Completed
O38865,25-10-2024,V2,Food Corner 2,E1718,Hyderabad,Veg,106,Canceled
O38959,25-10-2024,V4,Food Corner 4,E1720,Kolkata,Veg,298,Completed
O39053,25-10-2024,V5,Food Corner 5,E1722,Chennai,Non-Veg,281,Completed
O39145,25-10-2024,V4,Food Corner 4,E1724,Pune,Veg,139,Completed
O39474,25-10-2024,V2,Food Corner 2,E1731,Hyderabad,Veg,103,Completed
O39519,25-10-2024,V5,Food Corner 5,E1732,Jaipur,Non-Veg,272,Canceled
O39656,25-10-2024,V2,Food Corner 2,E1735,Bangalore,Non-Veg,237,Canceled
O39937,25-10-2024,V4,Food Corner 4,E1741,Mumbai,Veg,237,Completed
O39986,25-10-2024,V4,Food Corner 4,E1742,Pune,Veg,272,Canceled
O40126,25-10-2024,V3,Food Corner 3,E1745,Mumbai,Veg,256,Completed
O40223,25-10-2024,V3,Food Corner 3,E1747,Hyderabad,Non-Veg,137,Canceled
O40317,25-10-2024,V2,Food Corner 2,E1749,Mumbai,Veg,150,Canceled
O40413,25-10-2024,V2,Food Corner 2,E1751,Hyderabad,Non-Veg,111,Completed
O40557,25-10-2024,V5,Food Corner 5,E1754,Chennai,Veg,181,Canceled
O40655,25-10-2024,V3,Food Corner 3,E1756,Mumbai,Veg,242,Completed
O40701,25-10-2024,V3,Food Corner 3,E1757,Chennai,Non-Veg,117,Canceled
O40889,25-10-2024,V4,Food Corner 4,E1761,Ahmedabad,Veg,141,Canceled
O40938,25-10-2024,V3,Food Corner 3,E1762,Hyderabad,Non-Veg,265,Canceled
O40986,25-10-2024,V2,Food Corner 2,E1763,Hyderabad,Veg,125,Canceled
O41218,25-10-2024,V1,Food Corner 1,E1768,Jaipur,Veg,218,Completed
O41455,25-10-2024,V1,Food Corner 1,E1773,Mumbai,Non-Veg,193,Canceled
O41502,25-10-2024,V1,Food Corner 1,E1774,Jaipur,Veg,236,Canceled
O41644,25-10-2024,V4,Food Corner 4,E1777,Kolkata,Veg,164,Canceled
O41972,25-10-2024,V3,Food Corner 3,E1784,Delhi,Veg,279,Completed
O42020,25-10-2024,V2,Food Corner 2,E1785,Chennai,Veg,195,Canceled
O42162,25-10-2024,V5,Food Corner 5,E1788,Kolkata,Non-Veg,268,Canceled
O42211,25-10-2024,V4,Food Corner 4,E1789,Mumbai,Non-Veg,199,Completed
O42308,25-10-2024,V2,Food Corner 2,E1791,Pune,Non-Veg,223,Canceled
O42498,25-10-2024,V1,Food Corner 1,E1795,Delhi,Non-Veg,199,Completed
O42544,25-10-2024,V5,Food Corner 5,E1796,Lucknow,Non-Veg,200,Canceled
O42591,25-10-2024,V5,Food Corner 5,E1797,Jaipur,Non-Veg,299,Completed
O42822,25-10-2024,V1,Food Corner 1,E1802,Mumbai,Non-Veg,167,Completed
O42871,25-10-2024,V2,Food Corner 2,E1803,Lucknow,Non-Veg,282,Completed
O43158,25-10-2024,V2,Food Corner 2,E1809,Ahmedabad,Veg,131,Completed
O43203,25-10-2024,V4,Food Corner 4,E1810,Delhi,Non-Veg,214,Completed
O43344,25-10-2024,V1,Food Corner 1,E1813,Hyderabad,Non-Veg,151,Completed
O43529,25-10-2024,V2,Food Corner 2,E1817,Ahmedabad,Veg,173,Completed
O43576,25-10-2024,V5,Food Corner 5,E1818,Kolkata,Veg,243,Completed
O43626,25-10-2024,V1,Food Corner 1,E1819,Jaipur,Non-Veg,259,Completed
O43672,25-10-2024,V2,Food Corner 2,E1820,Hyderabad,Veg,185,Canceled
O43715,25-10-2024,V4,Food Corner 4,E1821,Delhi,Non-Veg,128,Completed
O43804,25-10-2024,V1,Food Corner 1,E1823,Mumbai,Non-Veg,128,Completed
O43951,25-10-2024,V5,Food Corner 5,E1826,Jaipur,Veg,184,Completed
O44001,25-10-2024,V5,Food Corner 5,E1827,Ahmedabad,Veg,175,Canceled
O44798,25-10-2024,V5,Food Corner 5,E1844,Mumbai,Veg,175,Completed
O44845,25-10-2024,V1,Food Corner 1,E1845,Pune,Non-Veg,113,Completed
O44990,25-10-2024,V4,Food Corner 4,E1848,Pune,Veg,209,Completed
O45137,25-10-2024,V5,Food Corner 5,E1851,Chennai,Non-Veg,156,Completed
O45181,25-10-2024,V3,Food Corner 3,E1852,Lucknow,Veg,198,Completed
O45325,25-10-2024,V4,Food Corner 4,E1855,Mumbai,Non-Veg,295,Completed
O45467,25-10-2024,V1,Food Corner 1,E1858,Kolkata,Veg,280,Completed
O45564,25-10-2024,V2,Food Corner 2,E1860,Kolkata,Veg,264,Canceled
O45706,25-10-2024,V5,Food Corner 5,E1863,Bangalore,Non-Veg,111,Completed
O45843,25-10-2024,V5,Food Corner 5,E1866,Jaipur,Non-Veg,257,Canceled
O45892,25-10-2024,V1,Food Corner 1,E1867,Ahmedabad,Veg,123,Canceled
O45939,25-10-2024,V4,Food Corner 4,E1868,Delhi,Veg,178,Completed
O46275,25-10-2024,V4,Food Corner 4,E1875,Kolkata,Non-Veg,107,Completed
O46321,25-10-2024,V1,Food Corner 1,E1876,Pune,Veg,182,Canceled
O46419,25-10-2024,V4,Food Corner 4,E1878,Bangalore,Non-Veg,109,Canceled
O46513,25-10-2024,V4,Food Corner 4,E1880,Mumbai,Veg,221,Canceled
O46703,25-10-2024,V4,Food Corner 4,E1884,Hyderabad,Veg,124,Completed
O46848,25-10-2024,V3,Food Corner 3,E1887,Chennai,Non-Veg,104,Canceled
O46987,25-10-2024,V2,Food Corner 2,E1890,Mumbai,Non-Veg,182,Canceled
O47178,25-10-2024,V2,Food Corner 2,E1894,Delhi,Non-Veg,246,Completed
O47365,25-10-2024,V5,Food Corner 5,E1898,Jaipur,Non-Veg,273,Completed
O47414,25-10-2024,V3,Food Corner 3,E1899,Kolkata,Non-Veg,108,Canceled
O47553,25-10-2024,V1,Food Corner 1,E1902,Ahmedabad,Veg,238,Canceled
O47600,25-10-2024,V4,Food Corner 4,E1903,Pune,Veg,229,Canceled
O47647,25-10-2024,V5,Food Corner 5,E1904,Ahmedabad,Non-Veg,199,Completed
O47877,25-10-2024,V3,Food Corner 3,E1909,Lucknow,Veg,213,Completed
O47974,25-10-2024,V3,Food Corner 3,E1911,Kolkata,Veg,188,Completed
O48067,25-10-2024,V3,Food Corner 3,E1913,Bangalore,Veg,224,Canceled
O48116,25-10-2024,V5,Food Corner 5,E1914,Chennai,Non-Veg,239,Canceled
O48165,25-10-2024,V2,Food Corner 2,E1915,Ahmedabad,Non-Veg,151,Completed
O48211,25-10-2024,V1,Food Corner 1,E1916,Pune,Non-Veg,294,Completed
O48448,25-10-2024,V5,Food Corner 5,E1921,Delhi,Veg,195,Completed
O48638,25-10-2024,V4,Food Corner 4,E1925,Ahmedabad,Non-Veg,261,Canceled
O48688,25-10-2024,V2,Food Corner 2,E1926,Lucknow,Veg,143,Canceled
O49017,25-10-2024,V2,Food Corner 2,E1933,Hyderabad,Veg,143,Completed
O49298,25-10-2024,V2,Food Corner 2,E1939,Pune,Veg,217,Canceled
O49494,25-10-2024,V5,Food Corner 5,E1943,Pune,Non-Veg,131,Completed
O49775,25-10-2024,V4,Food Corner 4,E1949,Hyderabad,Veg,191,Completed
O49822,25-10-2024,V3,Food Corner 3,E1950,Pune,Non-Veg,263,Completed
O49917,25-10-2024,V1,Food Corner 1,E1952,Delhi,Non-Veg,136,Completed
O50058,25-10-2024,V4,Food Corner 4,E1955,Mumbai,Veg,172,Canceled
O50249,25-10-2024,V2,Food Corner 2,E1959,Delhi,Veg,108,Canceled
O50297,25-10-2024,V3,Food Corner 3,E1960,Jaipur,Non-Veg,100,Canceled
O50345,25-10-2024,V4,Food Corner 4,E1961,Delhi,Veg,112,Canceled
O50482,25-10-2024,V3,Food Corner 3,E1964,Chennai,Veg,194,Canceled
O50528,25-10-2024,V4,Food Corner 4,E1965,Delhi,Veg,107,Canceled
O51049,25-10-2024,V4,Food Corner 4,E1976,Ahmedabad,Veg,292,Completed
O51475,25-10-2024,V1,Food Corner 1,E1985,Hyderabad,Non-Veg,180,Canceled
O51523,25-10-2024,V5,Food Corner 5,E1986,Kolkata,Non-Veg,288,Completed
O51945,25-10-2024,V2,Food Corner 2,E1995,Kolkata,Non-Veg,271,Canceled
O52041,25-10-2024,V2,Food Corner 2,E1997,Chennai,Veg,174,Canceled
O52088,25-10-2024,V1,Food Corner 1,E1998,Lucknow,Non-Veg,136,Completed
O5014,28-10-2024,V1,Food Corner 1,E1000,Delhi,Veg,154,Completed
O5059,28-10-2024,V3,Food Corner 3,E1001,Delhi,Veg,212,Canceled
O5109,28-10-2024,V4,Food Corner 4,E1002,Hyderabad,Non-Veg,122,Canceled
O5201,28-10-2024,V1,Food Corner 1,E1004,Jaipur,Veg,165,Canceled
O5430,28-10-2024,V2,Food Corner 2,E1009,Jaipur,Veg,261,Completed
O5479,28-10-2024,V4,Food Corner 4,E1010,Jaipur,Veg,254,Completed
O5525,28-10-2024,V5,Food Corner 5,E1011,Kolkata,Non-Veg,293,Completed
O5619,28-10-2024,V5,Food Corner 5,E1013,Kolkata,Veg,164,Canceled
O5663,28-10-2024,V5,Food Corner 5,E1014,Mumbai,Veg,153,Canceled
O5712,28-10-2024,V2,Food Corner 2,E1015,Chennai,Non-Veg,170,Completed
O5851,28-10-2024,V2,Food Corner 2,E1018,Mumbai,Veg,187,Canceled
O5899,28-10-2024,V5,Food Corner 5,E1019,Lucknow,Veg,113,Canceled
O5948,28-10-2024,V2,Food Corner 2,E1020,Kolkata,Veg,167,Completed
O6043,28-10-2024,V3,Food Corner 3,E1022,Pune,Veg,157,Completed
O6231,28-10-2024,V3,Food Corner 3,E1026,Lucknow,Non-Veg,107,Completed
O6511,28-10-2024,V4,Food Corner 4,E1032,Kolkata,Non-Veg,285,Completed
O6560,28-10-2024,V1,Food Corner 1,E1033,Pune,Veg,204,Canceled
O6610,28-10-2024,V2,Food Corner 2,E1034,Hyderabad,Non-Veg,238,Canceled
O6709,28-10-2024,V3,Food Corner 3,E1036,Bangalore,Veg,290,Completed
O6758,28-10-2024,V2,Food Corner 2,E1037,Hyderabad,Non-Veg,263,Completed
O6806,28-10-2024,V1,Food Corner 1,E1038,Lucknow,Veg,179,Completed
O6945,28-10-2024,V5,Food Corner 5,E1041,Jaipur,Non-Veg,230,Completed
O7084,28-10-2024,V2,Food Corner 2,E1044,Chennai,Veg,237,Canceled
O7222,28-10-2024,V1,Food Corner 1,E1047,Pune,Veg,198,Completed
O7267,28-10-2024,V1,Food Corner 1,E1048,Ahmedabad,Veg,135,Canceled
O7362,28-10-2024,V5,Food Corner 5,E1050,Hyderabad,Veg,186,Completed
O7457,28-10-2024,V3,Food Corner 3,E1052,Bangalore,Veg,165,Completed
O7503,28-10-2024,V3,Food Corner 3,E1053,Hyderabad,Non-Veg,191,Completed
O7598,28-10-2024,V3,Food Corner 3,E1055,Bangalore,Non-Veg,129,Completed
O7647,28-10-2024,V2,Food Corner 2,E1056,Kolkata,Non-Veg,293,Completed
O7695,28-10-2024,V4,Food Corner 4,E1057,Jaipur,Veg,254,Completed
O7742,28-10-2024,V4,Food Corner 4,E1058,Kolkata,Non-Veg,141,Canceled
O8024,28-10-2024,V1,Food Corner 1,E1064,Chennai,Veg,152,Canceled
O8167,28-10-2024,V3,Food Corner 3,E1067,Delhi,Non-Veg,146,Completed
O8213,28-10-2024,V5,Food Corner 5,E1068,Bangalore,Non-Veg,282,Completed
O8260,28-10-2024,V5,Food Corner 5,E1069,Kolkata,Veg,213,Completed
O8308,28-10-2024,V2,Food Corner 2,E1070,Pune,Veg,208,Canceled
O8358,28-10-2024,V5,Food Corner 5,E1071,Mumbai,Non-Veg,163,Completed
O8404,28-10-2024,V5,Food Corner 5,E1072,Lucknow,Non-Veg,144,Canceled
O8736,28-10-2024,V3,Food Corner 3,E1079,Ahmedabad,Non-Veg,160,Completed
O8784,28-10-2024,V5,Food Corner 5,E1080,Kolkata,Non-Veg,200,Canceled
O8877,28-10-2024,V5,Food Corner 5,E1082,Delhi,Veg,112,Canceled
O8925,28-10-2024,V2,Food Corner 2,E1083,Kolkata,Non-Veg,299,Canceled
O8971,28-10-2024,V5,Food Corner 5,E1084,Lucknow,Non-Veg,189,Completed
O9064,28-10-2024,V3,Food Corner 3,E1086,Mumbai,Non-Veg,231,Completed
O9111,28-10-2024,V5,Food Corner 5,E1087,Chennai,Veg,148,Completed
O9205,28-10-2024,V3,Food Corner 3,E1089,Ahmedabad,Veg,133,Completed
O9252,28-10-2024,V4,Food Corner 4,E1090,Chennai,Non-Veg,159,Completed
O9299,28-10-2024,V3,Food Corner 3,E1091,Mumbai,Veg,197,Completed
O9347,28-10-2024,V4,Food Corner 4,E1092,Lucknow,Non-Veg,137,Canceled
O9394,28-10-2024,V5,Food Corner 5,E1093,Lucknow,Non-Veg,192,Canceled
O9489,28-10-2024,V3,Food Corner 3,E1095,Chennai,Non-Veg,135,Completed
O9818,28-10-2024,V4,Food Corner 4,E1102,Ahmedabad,Non-Veg,228,Completed
O10149,28-10-2024,V1,Food Corner 1,E1109,Chennai,Non-Veg,174,Completed
O10293,28-10-2024,V5,Food Corner 5,E1112,Kolkata,Veg,106,Completed
O10342,28-10-2024,V4,Food Corner 4,E1113,Pune,Veg,127,Completed
O10480,28-10-2024,V2,Food Corner 2,E1116,Kolkata,Veg,242,Completed
O10668,28-10-2024,V3,Food Corner 3,E1120,Mumbai,Non-Veg,233,Canceled
O10761,28-10-2024,V1,Food Corner 1,E1122,Mumbai,Non-Veg,229,Completed
O10809,28-10-2024,V3,Food Corner 3,E1123,Hyderabad,Veg,274,Completed
O11040,28-10-2024,V1,Food Corner 1,E1128,Hyderabad,Veg,135,Canceled
O11136,28-10-2024,V4,Food Corner 4,E1130,Kolkata,Non-Veg,218,Canceled
O11230,28-10-2024,V3,Food Corner 3,E1132,Kolkata,Non-Veg,254,Completed
O11317,28-10-2024,V5,Food Corner 5,E1134,Mumbai,Non-Veg,232,Completed
O11465,28-10-2024,V4,Food Corner 4,E1137,Mumbai,Veg,274,Completed
O11606,28-10-2024,V4,Food Corner 4,E1140,Mumbai,Non-Veg,267,Canceled
O11888,28-10-2024,V3,Food Corner 3,E1146,Bangalore,Veg,226,Canceled
O11936,28-10-2024,V4,Food Corner 4,E1147,Pune,Veg,254,Completed
O12111,28-10-2024,V5,Food Corner 5,E1151,Mumbai,Non-Veg,228,Completed
O12252,28-10-2024,V2,Food Corner 2,E1154,Pune,Non-Veg,282,Canceled
O12297,28-10-2024,V1,Food Corner 1,E1155,Chennai,Non-Veg,263,Completed
O12342,28-10-2024,V4,Food Corner 4,E1156,Pune,Non-Veg,187,Completed
O12389,28-10-2024,V2,Food Corner 2,E1157,Pune,Non-Veg,169,Canceled
O12488,28-10-2024,V1,Food Corner 1,E1159,Mumbai,Non-Veg,216,Completed
O12678,28-10-2024,V4,Food Corner 4,E1163,Chennai,Non-Veg,127,Canceled
O12726,28-10-2024,V4,Food Corner 4,E1164,Ahmedabad,Non-Veg,161,Canceled
O12821,28-10-2024,V4,Food Corner 4,E1166,Pune,Veg,143,Completed
O13425,28-10-2024,V3,Food Corner 3,E1179,Lucknow,Veg,133,Completed
O13662,28-10-2024,V3,Food Corner 3,E1184,Hyderabad,Veg,257,Completed
O13710,28-10-2024,V1,Food Corner 1,E1185,Jaipur,Veg,171,Canceled
O13757,28-10-2024,V5,Food Corner 5,E1186,Bangalore,Veg,295,Completed
O13800,28-10-2024,V2,Food Corner 2,E1187,Jaipur,Non-Veg,171,Canceled
O13846,28-10-2024,V1,Food Corner 1,E1188,Lucknow,Non-Veg,127,Completed
O13988,28-10-2024,V5,Food Corner 5,E1191,Ahmedabad,Veg,125,Completed
O14087,28-10-2024,V1,Food Corner 1,E1193,Kolkata,Veg,252,Completed
O14181,28-10-2024,V2,Food Corner 2,E1195,Ahmedabad,Non-Veg,251,Completed
O14370,28-10-2024,V5,Food Corner 5,E1199,Jaipur,Non-Veg,209,Canceled
O14512,28-10-2024,V5,Food Corner 5,E1202,Bangalore,Veg,151,Canceled
O14605,28-10-2024,V5,Food Corner 5,E1204,Jaipur,Non-Veg,240,Canceled
O14987,28-10-2024,V5,Food Corner 5,E1212,Mumbai,Non-Veg,241,Completed
O15132,28-10-2024,V3,Food Corner 3,E1215,Mumbai,Veg,167,Completed
O15180,28-10-2024,V3,Food Corner 3,E1216,Lucknow,Veg,144,Canceled
O15510,28-10-2024,V2,Food Corner 2,E1223,Kolkata,Non-Veg,270,Canceled
O15558,28-10-2024,V1,Food Corner 1,E1224,Ahmedabad,Non-Veg,222,Canceled
O15653,28-10-2024,V5,Food Corner 5,E1226,Delhi,Non-Veg,144,Completed
O15701,28-10-2024,V2,Food Corner 2,E1227,Chennai,Veg,281,Canceled
O15746,28-10-2024,V4,Food Corner 4,E1228,Lucknow,Veg,219,Canceled
O16023,28-10-2024,V1,Food Corner 1,E1234,Ahmedabad,Veg,221,Canceled
O16068,28-10-2024,V2,Food Corner 2,E1235,Lucknow,Veg,233,Completed
O16258,28-10-2024,V5,Food Corner 5,E1239,Bangalore,Non-Veg,118,Completed
O16310,28-10-2024,V5,Food Corner 5,E1240,Bangalore,Non-Veg,279,Completed
O16492,28-10-2024,V1,Food Corner 1,E1244,Bangalore,Non-Veg,256,Canceled
O16540,28-10-2024,V2,Food Corner 2,E1245,Jaipur,Non-Veg,279,Completed
O16959,28-10-2024,V4,Food Corner 4,E1254,Chennai,Veg,213,Completed
O17236,28-10-2024,V2,Food Corner 2,E1260,Hyderabad,Non-Veg,300,Completed
O17474,28-10-2024,V1,Food Corner 1,E1265,Mumbai,Veg,232,Canceled
O17570,28-10-2024,V3,Food Corner 3,E1267,Delhi,Veg,256,Completed
O17716,28-10-2024,V2,Food Corner 2,E1270,Mumbai,Non-Veg,233,Completed
O18000,28-10-2024,V3,Food Corner 3,E1276,Delhi,Non-Veg,300,Completed
O18048,28-10-2024,V3,Food Corner 3,E1277,Chennai,Non-Veg,202,Completed
O18144,28-10-2024,V5,Food Corner 5,E1279,Mumbai,Veg,213,Canceled
O18190,28-10-2024,V1,Food Corner 1,E1280,Delhi,Veg,288,Completed
O18238,28-10-2024,V4,Food Corner 4,E1281,Mumbai,Non-Veg,102,Canceled
O18286,28-10-2024,V4,Food Corner 4,E1282,Mumbai,Veg,101,Completed
O18376,28-10-2024,V3,Food Corner 3,E1284,Chennai,Non-Veg,285,Completed
O18565,28-10-2024,V5,Food Corner 5,E1288,Lucknow,Non-Veg,274,Canceled
O18658,28-10-2024,V5,Food Corner 5,E1290,Delhi,Non-Veg,200,Completed
O18990,28-10-2024,V3,Food Corner 3,E1297,Mumbai,Non-Veg,204,Canceled
O19133,28-10-2024,V5,Food Corner 5,E1300,Jaipur,Veg,126,Canceled
O19509,28-10-2024,V1,Food Corner 1,E1308,Ahmedabad,Veg,240,Completed
O19604,28-10-2024,V3,Food Corner 3,E1310,Chennai,Non-Veg,247,Canceled
O19794,28-10-2024,V2,Food Corner 2,E1314,Mumbai,Non-Veg,191,Canceled
O19937,28-10-2024,V3,Food Corner 3,E1317,Delhi,Non-Veg,171,Completed
O20227,28-10-2024,V1,Food Corner 1,E1323,Lucknow,Non-Veg,246,Canceled
O20320,28-10-2024,V4,Food Corner 4,E1325,Delhi,Non-Veg,152,Completed
O20366,28-10-2024,V3,Food Corner 3,E1326,Jaipur,Non-Veg,237,Completed
O20509,28-10-2024,V4,Food Corner 4,E1329,Lucknow,Veg,105,Canceled
O20601,28-10-2024,V2,Food Corner 2,E1331,Pune,Non-Veg,119,Completed
O20792,28-10-2024,V1,Food Corner 1,E1335,Hyderabad,Non-Veg,133,Completed
O20887,28-10-2024,V4,Food Corner 4,E1337,Mumbai,Veg,288,Completed
O21073,28-10-2024,V1,Food Corner 1,E1341,Mumbai,Veg,187,Canceled
O21205,28-10-2024,V4,Food Corner 4,E1344,Ahmedabad,Non-Veg,206,Canceled
O21256,28-10-2024,V1,Food Corner 1,E1345,Lucknow,Veg,288,Canceled
O21301,28-10-2024,V1,Food Corner 1,E1346,Ahmedabad,Veg,183,Canceled
O21348,28-10-2024,V3,Food Corner 3,E1347,Chennai,Veg,255,Completed
O21442,28-10-2024,V1,Food Corner 1,E1349,Jaipur,Non-Veg,171,Canceled
